:id,:from,:to
t-2987721-card2-170.0,t-2987721,card2-170.0
t-2988059-card2-111.0,t-2988059,card2-111.0
t-2988130-card2-194.0,t-2988130,card2-194.0
t-2988307-card2-161.0,t-2988307,card2-161.0
t-2988926-card2-111.0,t-2988926,card2-111.0
t-2989047-card2-194.0,t-2989047,card2-194.0
t-2989592-card2-298.0,t-2989592,card2-298.0
t-2989602-card2-111.0,t-2989602,card2-111.0
t-2989699-card2-512.0,t-2989699,card2-512.0
t-2990268-card2-194.0,t-2990268,card2-194.0
t-2990330-card2-111.0,t-2990330,card2-111.0
t-2990920-card2-583.0,t-2990920,card2-583.0
t-2991327-card2-567.0,t-2991327,card2-567.0
t-2991446-card2-321.0,t-2991446,card2-321.0
t-2992084-card2-215.0,t-2992084,card2-215.0
t-2992118-card2-361.0,t-2992118,card2-361.0
t-2992309-card2-474.0,t-2992309,card2-474.0
t-2992373-card2-481.0,t-2992373,card2-481.0
t-2992435-card2-170.0,t-2992435,card2-170.0
t-2992677-card2-140.0,t-2992677,card2-140.0
t-2993039-card2-242.0,t-2993039,card2-242.0
t-2993396-card2-490.0,t-2993396,card2-490.0
t-2993461-card2-476.0,t-2993461,card2-476.0
t-2993712-card2-543.0,t-2993712,card2-543.0
t-2993867-card2-100.0,t-2993867,card2-100.0
t-2994037-card2-514.0,t-2994037,card2-514.0
t-2994078-card2-225.0,t-2994078,card2-225.0
t-2994083-card2-269.0,t-2994083,card2-269.0
t-2994183-card2-356.0,t-2994183,card2-356.0
t-2994408-card2-215.0,t-2994408,card2-215.0
t-2994511-card2-514.0,t-2994511,card2-514.0
t-2994659-card2-583.0,t-2994659,card2-583.0
t-2994755-card2-104.0,t-2994755,card2-104.0
t-2994902-card2-215.0,t-2994902,card2-215.0
t-2995165-card2-390.0,t-2995165,card2-390.0
t-2995367-card2-310.0,t-2995367,card2-310.0
t-2995700-card2-111.0,t-2995700,card2-111.0
t-2996020-card2-360.0,t-2996020,card2-360.0
t-2996289-card2-111.0,t-2996289,card2-111.0
t-2996469-card2-111.0,t-2996469,card2-111.0
t-2996763-card2-532.0,t-2996763,card2-532.0
t-2996824-card2-225.0,t-2996824,card2-225.0
t-2996906-card2-204.0,t-2996906,card2-204.0
t-2997122-card2-375.0,t-2997122,card2-375.0
t-2997199-card2-490.0,t-2997199,card2-490.0
t-2992274-card2-356.0,t-2992274,card2-356.0
t-2997318-card2-487.0,t-2997318,card2-487.0
t-2997383-card2-170.0,t-2997383,card2-170.0
t-2997394-card2-321.0,t-2997394,card2-321.0
t-2997949-card2-225.0,t-2997949,card2-225.0
t-2998264-card2-399.0,t-2998264,card2-399.0
t-2998482-card2-111.0,t-2998482,card2-111.0
t-2998545-card2-321.0,t-2998545,card2-321.0
t-2998993-card2-490.0,t-2998993,card2-490.0
t-2999121-card2-321.0,t-2999121,card2-321.0
t-2999146-card2-174.0,t-2999146,card2-174.0
t-2999150-card2-390.0,t-2999150,card2-390.0
t-2999708-card2-321.0,t-2999708,card2-321.0
t-2999869-card2-321.0,t-2999869,card2-321.0
t-2999942-card2-171.0,t-2999942,card2-171.0
t-3000271-card2-170.0,t-3000271,card2-170.0
t-3000445-card2-396.0,t-3000445,card2-396.0
t-3000464-card2-553.0,t-3000464,card2-553.0
t-3000763-card2-567.0,t-3000763,card2-567.0
t-3001076-card2-399.0,t-3001076,card2-399.0
t-3001347-card2-194.0,t-3001347,card2-194.0
t-3001576-card2-321.0,t-3001576,card2-321.0
t-3001634-card2-370.0,t-3001634,card2-370.0
t-3001798-card2-583.0,t-3001798,card2-583.0
t-3001964-card2-404.0,t-3001964,card2-404.0
t-3002000-card2-111.0,t-3002000,card2-111.0
t-3002010-card2-583.0,t-3002010,card2-583.0
t-3002013-card2-417.0,t-3002013,card2-417.0
t-3002032-card2-494.0,t-3002032,card2-494.0
t-3002041-card2-490.0,t-3002041,card2-490.0
t-3002171-card2-170.0,t-3002171,card2-170.0
t-3002182-card2-190.0,t-3002182,card2-190.0
t-3002411-card2-517.0,t-3002411,card2-517.0
t-3002435-card2-318.0,t-3002435,card2-318.0
t-3002814-card2-545.0,t-3002814,card2-545.0
t-3003044-card2-567.0,t-3003044,card2-567.0
t-3003106-card2-215.0,t-3003106,card2-215.0
t-3003202-card2-553.0,t-3003202,card2-553.0
t-3003461-card2-553.0,t-3003461,card2-553.0
t-3003663-card2-194.0,t-3003663,card2-194.0
t-3004155-card2-170.0,t-3004155,card2-170.0
t-3004401-card2-268.0,t-3004401,card2-268.0
t-3004480-card2-555.0,t-3004480,card2-555.0
t-3004600-card2-476.0,t-3004600,card2-476.0
t-3004749-card2-513.0,t-3004749,card2-513.0
t-3004830-card2-170.0,t-3004830,card2-170.0
t-3004849-card2-226.0,t-3004849,card2-226.0
t-3004893-card2-555.0,t-3004893,card2-555.0
t-3005237-card2-111.0,t-3005237,card2-111.0
t-3005872-card2-170.0,t-3005872,card2-170.0
t-3006131-card2-555.0,t-3006131,card2-555.0
t-3006552-card2-361.0,t-3006552,card2-361.0
t-3006616-card2-335.0,t-3006616,card2-335.0
t-3006700-card2-194.0,t-3006700,card2-194.0
t-3007155-card2-555.0,t-3007155,card2-555.0
t-3007234-card2-194.0,t-3007234,card2-194.0
t-3007295-card2-555.0,t-3007295,card2-555.0
t-3007353-card2-555.0,t-3007353,card2-555.0
t-3007481-card2-321.0,t-3007481,card2-321.0
t-3007571-card2-216.0,t-3007571,card2-216.0
t-3007891-card2-361.0,t-3007891,card2-361.0
t-3008261-card2-174.0,t-3008261,card2-174.0
t-3008264-card2-490.0,t-3008264,card2-490.0
t-3008575-card2-170.0,t-3008575,card2-170.0
t-3008766-card2-170.0,t-3008766,card2-170.0
t-3008884-card2-555.0,t-3008884,card2-555.0
t-3008963-card2-583.0,t-3008963,card2-583.0
t-3009369-card2-375.0,t-3009369,card2-375.0
t-3009665-card2-375.0,t-3009665,card2-375.0
t-3009869-card2-490.0,t-3009869,card2-490.0
t-3010612-card2-177.0,t-3010612,card2-177.0
t-3011079-card2-583.0,t-3011079,card2-583.0
t-3011104-card2-555.0,t-3011104,card2-555.0
t-3011155-card2-170.0,t-3011155,card2-170.0
t-3011261-card2-111.0,t-3011261,card2-111.0
t-3011735-card2-296.0,t-3011735,card2-296.0
t-3011850-card2-562.0,t-3011850,card2-562.0
t-3012134-card2-231.0,t-3012134,card2-231.0
t-3012694-card2-253.0,t-3012694,card2-253.0
t-3012936-card2-268.0,t-3012936,card2-268.0
t-3013362-card2-399.0,t-3013362,card2-399.0
t-3013676-card2-339.0,t-3013676,card2-339.0
t-3014370-card2-199.0,t-3014370,card2-199.0
t-3014619-card2-140.0,t-3014619,card2-140.0
t-3014672-card2-111.0,t-3014672,card2-111.0
t-3014831-card2-111.0,t-3014831,card2-111.0
t-3014903-card2-417.0,t-3014903,card2-417.0
t-3015074-card2-512.0,t-3015074,card2-512.0
t-3015234-card2-558.0,t-3015234,card2-558.0
t-3015388-card2-500.0,t-3015388,card2-500.0
t-3015466-card2-111.0,t-3015466,card2-111.0
t-3015475-card2-296.0,t-3015475,card2-296.0
t-3015538-card2-202.0,t-3015538,card2-202.0
t-3015560-card2-555.0,t-3015560,card2-555.0
t-3015690-card2-111.0,t-3015690,card2-111.0
t-3016041-card2-269.0,t-3016041,card2-269.0
t-3016056-card2-234.0,t-3016056,card2-234.0
t-3016189-card2-321.0,t-3016189,card2-321.0
t-3016542-card2-512.0,t-3016542,card2-512.0
t-3016871-card2-583.0,t-3016871,card2-583.0
t-3017279-card2-545.0,t-3017279,card2-545.0
t-3017402-card2-461.0,t-3017402,card2-461.0
t-3017949-card2-567.0,t-3017949,card2-567.0
t-3018077-card2-170.0,t-3018077,card2-170.0
t-3018292-card2-111.0,t-3018292,card2-111.0
t-3018373-card2-490.0,t-3018373,card2-490.0
t-3018584-card2-100.0,t-3018584,card2-100.0
t-3018750-card2-593.0,t-3018750,card2-593.0
t-3018875-card2-361.0,t-3018875,card2-361.0
t-3019013-card2-164.0,t-3019013,card2-164.0
t-3019036-card2-547.0,t-3019036,card2-547.0
t-3019599-card2-268.0,t-3019599,card2-268.0
t-3019622-card2-490.0,t-3019622,card2-490.0
t-3019649-card2-170.0,t-3019649,card2-170.0
t-3019928-card2-179.0,t-3019928,card2-179.0
t-3020263-card2-417.0,t-3020263,card2-417.0
t-3020338-card2-556.0,t-3020338,card2-556.0
t-3020361-card2-514.0,t-3020361,card2-514.0
t-3020420-card2-176.0,t-3020420,card2-176.0
t-3020506-card2-514.0,t-3020506,card2-514.0
t-3020773-card2-298.0,t-3020773,card2-298.0
t-3020923-card2-176.0,t-3020923,card2-176.0
t-3021351-card2-100.0,t-3021351,card2-100.0
t-3021480-card2-375.0,t-3021480,card2-375.0
t-3021614-card2-360.0,t-3021614,card2-360.0
t-3022069-card2-399.0,t-3022069,card2-399.0
t-3022477-card2-321.0,t-3022477,card2-321.0
t-3022578-card2-498.0,t-3022578,card2-498.0
t-3022609-card2-399.0,t-3022609,card2-399.0
t-3022959-card2-411.0,t-3022959,card2-411.0
t-3023027-card2-111.0,t-3023027,card2-111.0
t-3023128-card2-341.0,t-3023128,card2-341.0
t-3023165-card2-206.0,t-3023165,card2-206.0
t-3023744-card2-225.0,t-3023744,card2-225.0
t-3024158-card2-296.0,t-3024158,card2-296.0
t-3024420-card2-476.0,t-3024420,card2-476.0
t-3024433-card2-514.0,t-3024433,card2-514.0
t-3024439-card2-494.0,t-3024439,card2-494.0
t-3024553-card2-343.0,t-3024553,card2-343.0
t-3024576-card2-512.0,t-3024576,card2-512.0
t-3024666-card2-361.0,t-3024666,card2-361.0
t-3024806-card2-553.0,t-3024806,card2-553.0
t-3024938-card2-100.0,t-3024938,card2-100.0
t-3025147-card2-111.0,t-3025147,card2-111.0
t-3025228-card2-170.0,t-3025228,card2-170.0
t-3025294-card2-361.0,t-3025294,card2-361.0
t-3025536-card2-490.0,t-3025536,card2-490.0
t-3025719-card2-512.0,t-3025719,card2-512.0
t-3025804-card2-512.0,t-3025804,card2-512.0
t-3026304-card2-490.0,t-3026304,card2-490.0
t-3026361-card2-194.0,t-3026361,card2-194.0
