:id,:from,:to
t-2987152-addr2-87.0,t-2987152,addr2-87.0
t-2987221-addr2-87.0,t-2987221,addr2-87.0
t-2987524-addr2-87.0,t-2987524,addr2-87.0
t-2987761-addr2-87.0,t-2987761,addr2-87.0
t-2987860-addr2-87.0,t-2987860,addr2-87.0
t-2987888-addr2-87.0,t-2987888,addr2-87.0
t-2987916-addr2-87.0,t-2987916,addr2-87.0
t-2988121-addr2-87.0,t-2988121,addr2-87.0
t-2988176-addr2-87.0,t-2988176,addr2-87.0
t-2988712-addr2-87.0,t-2988712,addr2-87.0
t-2988805-addr2-87.0,t-2988805,addr2-87.0
t-2989499-addr2-87.0,t-2989499,addr2-87.0
t-2989503-addr2-87.0,t-2989503,addr2-87.0
t-2989733-addr2-87.0,t-2989733,addr2-87.0
t-2989763-addr2-87.0,t-2989763,addr2-87.0
t-2989809-addr2-87.0,t-2989809,addr2-87.0
t-2989937-addr2-87.0,t-2989937,addr2-87.0
t-2990057-addr2-87.0,t-2990057,addr2-87.0
t-2990156-addr2-87.0,t-2990156,addr2-87.0
t-2990226-addr2-87.0,t-2990226,addr2-87.0
t-2990244-addr2-87.0,t-2990244,addr2-87.0
t-2990318-addr2-87.0,t-2990318,addr2-87.0
t-2990525-addr2-87.0,t-2990525,addr2-87.0
t-2990642-addr2-87.0,t-2990642,addr2-87.0
t-2990925-addr2-87.0,t-2990925,addr2-87.0
t-2991066-addr2-87.0,t-2991066,addr2-87.0
t-2991290-addr2-87.0,t-2991290,addr2-87.0
t-2991324-addr2-87.0,t-2991324,addr2-87.0
t-2991789-addr2-87.0,t-2991789,addr2-87.0
t-2992368-addr2-87.0,t-2992368,addr2-87.0
t-2992712-addr2-87.0,t-2992712,addr2-87.0
t-2992879-addr2-87.0,t-2992879,addr2-87.0
t-2993091-addr2-87.0,t-2993091,addr2-87.0
t-2993573-addr2-87.0,t-2993573,addr2-87.0
t-2993804-addr2-87.0,t-2993804,addr2-87.0
t-2993925-addr2-87.0,t-2993925,addr2-87.0
t-2994227-addr2-87.0,t-2994227,addr2-87.0
t-2994476-addr2-87.0,t-2994476,addr2-87.0
t-2994708-addr2-87.0,t-2994708,addr2-87.0
t-2994782-addr2-87.0,t-2994782,addr2-87.0
t-2994784-addr2-87.0,t-2994784,addr2-87.0
t-2994842-addr2-87.0,t-2994842,addr2-87.0
t-2994967-addr2-87.0,t-2994967,addr2-87.0
t-2995100-addr2-87.0,t-2995100,addr2-87.0
t-2995190-addr2-87.0,t-2995190,addr2-87.0
t-2995211-addr2-87.0,t-2995211,addr2-87.0
t-2995396-addr2-87.0,t-2995396,addr2-87.0
t-2995479-addr2-87.0,t-2995479,addr2-87.0
t-2995716-addr2-87.0,t-2995716,addr2-87.0
t-2995831-addr2-87.0,t-2995831,addr2-87.0
t-2995915-addr2-87.0,t-2995915,addr2-87.0
t-2996048-addr2-87.0,t-2996048,addr2-87.0
t-2996106-addr2-87.0,t-2996106,addr2-87.0
t-2996208-addr2-87.0,t-2996208,addr2-87.0
t-2996371-addr2-87.0,t-2996371,addr2-87.0
t-2996610-addr2-87.0,t-2996610,addr2-87.0
t-2996663-addr2-87.0,t-2996663,addr2-87.0
t-2996771-addr2-87.0,t-2996771,addr2-87.0
t-2997065-addr2-87.0,t-2997065,addr2-87.0
t-2997543-addr2-87.0,t-2997543,addr2-87.0
t-2997586-addr2-87.0,t-2997586,addr2-87.0
t-2997717-addr2-87.0,t-2997717,addr2-87.0
t-2997910-addr2-87.0,t-2997910,addr2-87.0
t-2998140-addr2-87.0,t-2998140,addr2-87.0
t-2998363-addr2-87.0,t-2998363,addr2-87.0
t-2998592-addr2-87.0,t-2998592,addr2-87.0
t-2998654-addr2-87.0,t-2998654,addr2-87.0
t-2999170-addr2-87.0,t-2999170,addr2-87.0
t-3000646-addr2-87.0,t-3000646,addr2-87.0
t-3000652-addr2-87.0,t-3000652,addr2-87.0
t-3000810-addr2-87.0,t-3000810,addr2-87.0
t-3000821-addr2-87.0,t-3000821,addr2-87.0
t-3001457-addr2-87.0,t-3001457,addr2-87.0
t-3001516-addr2-87.0,t-3001516,addr2-87.0
t-3001811-addr2-87.0,t-3001811,addr2-87.0
t-3001844-addr2-87.0,t-3001844,addr2-87.0
t-3002211-addr2-87.0,t-3002211,addr2-87.0
t-3002521-addr2-87.0,t-3002521,addr2-87.0
t-3002522-addr2-87.0,t-3002522,addr2-87.0
t-3002614-addr2-87.0,t-3002614,addr2-87.0
t-3002771-addr2-87.0,t-3002771,addr2-87.0
t-3002917-addr2-87.0,t-3002917,addr2-87.0
t-3003074-addr2-60.0,t-3003074,addr2-60.0
t-3003302-addr2-87.0,t-3003302,addr2-87.0
t-3003583-addr2-87.0,t-3003583,addr2-87.0
t-3003886-addr2-60.0,t-3003886,addr2-60.0
t-3004203-addr2-87.0,t-3004203,addr2-87.0
t-3004701-addr2-87.0,t-3004701,addr2-87.0
t-3005047-addr2-60.0,t-3005047,addr2-60.0
t-3005523-addr2-87.0,t-3005523,addr2-87.0
t-3005590-addr2-87.0,t-3005590,addr2-87.0
t-3005611-addr2-87.0,t-3005611,addr2-87.0
t-3005723-addr2-60.0,t-3005723,addr2-60.0
t-3005814-addr2-87.0,t-3005814,addr2-87.0
t-3006151-addr2-87.0,t-3006151,addr2-87.0
t-3006187-addr2-87.0,t-3006187,addr2-87.0
t-3006479-addr2-87.0,t-3006479,addr2-87.0
t-3006514-addr2-87.0,t-3006514,addr2-87.0
t-3006977-addr2-87.0,t-3006977,addr2-87.0
t-3007303-addr2-87.0,t-3007303,addr2-87.0
t-3007374-addr2-87.0,t-3007374,addr2-87.0
t-3007511-addr2-87.0,t-3007511,addr2-87.0
t-3007884-addr2-87.0,t-3007884,addr2-87.0
t-3008629-addr2-87.0,t-3008629,addr2-87.0
t-3009162-addr2-87.0,t-3009162,addr2-87.0
t-3009354-addr2-87.0,t-3009354,addr2-87.0
t-3009458-addr2-87.0,t-3009458,addr2-87.0
t-3009627-addr2-87.0,t-3009627,addr2-87.0
t-3009652-addr2-87.0,t-3009652,addr2-87.0
t-3009682-addr2-87.0,t-3009682,addr2-87.0
t-3009774-addr2-87.0,t-3009774,addr2-87.0
t-3010019-addr2-87.0,t-3010019,addr2-87.0
t-3010466-addr2-87.0,t-3010466,addr2-87.0
t-3010545-addr2-87.0,t-3010545,addr2-87.0
t-3010854-addr2-87.0,t-3010854,addr2-87.0
t-3011138-addr2-87.0,t-3011138,addr2-87.0
t-3011395-addr2-87.0,t-3011395,addr2-87.0
t-3011410-addr2-60.0,t-3011410,addr2-60.0
t-3011438-addr2-60.0,t-3011438,addr2-60.0
