:id,:from,:to
t-2987598-DeviceType-desktop,t-2987598,DeviceType-desktop
t-2988484-DeviceType-desktop,t-2988484,DeviceType-desktop
t-2988922-DeviceType-desktop,t-2988922,DeviceType-desktop
t-2989127-DeviceType-desktop,t-2989127,DeviceType-desktop
t-2989189-DeviceType-desktop,t-2989189,DeviceType-desktop
t-2989507-DeviceType-desktop,t-2989507,DeviceType-desktop
t-2990114-DeviceType-desktop,t-2990114,DeviceType-desktop
t-2992483-DeviceType-desktop,t-2992483,DeviceType-desktop
t-2992495-DeviceType-desktop,t-2992495,DeviceType-desktop
t-2994172-DeviceType-mobile,t-2994172,DeviceType-mobile
t-2995438-DeviceType-desktop,t-2995438,DeviceType-desktop
t-2997091-DeviceType-desktop,t-2997091,DeviceType-desktop
t-2998112-DeviceType-desktop,t-2998112,DeviceType-desktop
t-2998659-DeviceType-mobile,t-2998659,DeviceType-mobile
t-2999709-DeviceType-mobile,t-2999709,DeviceType-mobile
t-3000093-DeviceType-desktop,t-3000093,DeviceType-desktop
t-3000133-DeviceType-desktop,t-3000133,DeviceType-desktop
t-3001225-DeviceType-desktop,t-3001225,DeviceType-desktop
t-3001890-DeviceType-desktop,t-3001890,DeviceType-desktop
t-3002709-DeviceType-desktop,t-3002709,DeviceType-desktop
t-3002859-DeviceType-mobile,t-3002859,DeviceType-mobile
t-3003608-DeviceType-desktop,t-3003608,DeviceType-desktop
t-3003786-DeviceType-desktop,t-3003786,DeviceType-desktop
t-3004018-DeviceType-desktop,t-3004018,DeviceType-desktop
t-3005306-DeviceType-desktop,t-3005306,DeviceType-desktop
t-3005889-DeviceType-desktop,t-3005889,DeviceType-desktop
t-3006636-DeviceType-mobile,t-3006636,DeviceType-mobile
t-3007082-DeviceType-mobile,t-3007082,DeviceType-mobile
t-3007483-DeviceType-desktop,t-3007483,DeviceType-desktop
t-3007813-DeviceType-desktop,t-3007813,DeviceType-desktop
t-3008012-DeviceType-mobile,t-3008012,DeviceType-mobile
t-3008218-DeviceType-desktop,t-3008218,DeviceType-desktop
t-3008963-DeviceType-desktop,t-3008963,DeviceType-desktop
t-3009341-DeviceType-desktop,t-3009341,DeviceType-desktop
t-3009599-DeviceType-desktop,t-3009599,DeviceType-desktop
t-3009632-DeviceType-desktop,t-3009632,DeviceType-desktop
t-3009901-DeviceType-desktop,t-3009901,DeviceType-desktop
t-3010063-DeviceType-desktop,t-3010063,DeviceType-desktop
t-3011130-DeviceType-desktop,t-3011130,DeviceType-desktop
t-3011835-DeviceType-mobile,t-3011835,DeviceType-mobile
t-3012148-DeviceType-desktop,t-3012148,DeviceType-desktop
t-3012490-DeviceType-desktop,t-3012490,DeviceType-desktop
t-3012645-DeviceType-desktop,t-3012645,DeviceType-desktop
t-3012797-DeviceType-desktop,t-3012797,DeviceType-desktop
t-3013193-DeviceType-desktop,t-3013193,DeviceType-desktop
t-3013207-DeviceType-mobile,t-3013207,DeviceType-mobile
t-3014283-DeviceType-desktop,t-3014283,DeviceType-desktop
t-3014702-DeviceType-desktop,t-3014702,DeviceType-desktop
t-3016978-DeviceType-desktop,t-3016978,DeviceType-desktop
t-3017186-DeviceType-desktop,t-3017186,DeviceType-desktop
t-3017333-DeviceType-desktop,t-3017333,DeviceType-desktop
t-3017704-DeviceType-desktop,t-3017704,DeviceType-desktop
t-3017881-DeviceType-desktop,t-3017881,DeviceType-desktop
t-3018686-DeviceType-desktop,t-3018686,DeviceType-desktop
t-3014796-DeviceType-mobile,t-3014796,DeviceType-mobile
t-3016644-DeviceType-desktop,t-3016644,DeviceType-desktop
t-3020076-DeviceType-desktop,t-3020076,DeviceType-desktop
t-3020146-DeviceType-mobile,t-3020146,DeviceType-mobile
t-3020365-DeviceType-mobile,t-3020365,DeviceType-mobile
t-3020402-DeviceType-desktop,t-3020402,DeviceType-desktop
t-3020580-DeviceType-mobile,t-3020580,DeviceType-mobile
t-3021587-DeviceType-desktop,t-3021587,DeviceType-desktop
t-3021696-DeviceType-desktop,t-3021696,DeviceType-desktop
t-3022045-DeviceType-desktop,t-3022045,DeviceType-desktop
t-3023181-DeviceType-desktop,t-3023181,DeviceType-desktop
t-3023355-DeviceType-mobile,t-3023355,DeviceType-mobile
t-3024103-DeviceType-desktop,t-3024103,DeviceType-desktop
t-3024107-DeviceType-mobile,t-3024107,DeviceType-mobile
t-3024296-DeviceType-desktop,t-3024296,DeviceType-desktop
t-3024588-DeviceType-desktop,t-3024588,DeviceType-desktop
t-3024765-DeviceType-mobile,t-3024765,DeviceType-mobile
t-3025882-DeviceType-desktop,t-3025882,DeviceType-desktop
t-3025980-DeviceType-mobile,t-3025980,DeviceType-mobile
t-3026902-DeviceType-mobile,t-3026902,DeviceType-mobile
t-3027078-DeviceType-desktop,t-3027078,DeviceType-desktop
t-3027298-DeviceType-desktop,t-3027298,DeviceType-desktop
t-3028441-DeviceType-mobile,t-3028441,DeviceType-mobile
t-3029154-DeviceType-desktop,t-3029154,DeviceType-desktop
t-3029405-DeviceType-desktop,t-3029405,DeviceType-desktop
t-3030403-DeviceType-mobile,t-3030403,DeviceType-mobile
t-3030471-DeviceType-mobile,t-3030471,DeviceType-mobile
t-3030504-DeviceType-desktop,t-3030504,DeviceType-desktop
t-3031325-DeviceType-desktop,t-3031325,DeviceType-desktop
t-3031561-DeviceType-desktop,t-3031561,DeviceType-desktop
t-3031937-DeviceType-desktop,t-3031937,DeviceType-desktop
t-3032905-DeviceType-desktop,t-3032905,DeviceType-desktop
t-3032998-DeviceType-mobile,t-3032998,DeviceType-mobile
t-3033879-DeviceType-desktop,t-3033879,DeviceType-desktop
t-3034199-DeviceType-desktop,t-3034199,DeviceType-desktop
t-3035920-DeviceType-mobile,t-3035920,DeviceType-mobile
t-2987748-DeviceType-desktop,t-2987748,DeviceType-desktop
t-2989598-DeviceType-mobile,t-2989598,DeviceType-mobile
t-2989971-DeviceType-desktop,t-2989971,DeviceType-desktop
t-2990373-DeviceType-desktop,t-2990373,DeviceType-desktop
t-2991864-DeviceType-desktop,t-2991864,DeviceType-desktop
t-2991939-DeviceType-mobile,t-2991939,DeviceType-mobile
t-2992361-DeviceType-mobile,t-2992361,DeviceType-mobile
t-2992649-DeviceType-mobile,t-2992649,DeviceType-mobile
t-2995703-DeviceType-mobile,t-2995703,DeviceType-mobile
