:id,:from,:to
t-2990337-id_30-Mac OS X 10_11_6,t-2990337,id_30-Mac OS X 10_11_6
t-2991972-id_30-Windows 8.1,t-2991972,id_30-Windows 8.1
t-2992547-id_30-iOS 11.1.1,t-2992547,id_30-iOS 11.1.1
t-2995334-id_30-Windows 10,t-2995334,id_30-Windows 10
t-2996521-id_30-Windows 10,t-2996521,id_30-Windows 10
t-2996945-id_30-iOS 11.1.2,t-2996945,id_30-iOS 11.1.2
t-2997628-id_30-Windows 10,t-2997628,id_30-Windows 10
t-2997992-id_30-Windows 10,t-2997992,id_30-Windows 10
t-3004104-id_30-Android 7.0,t-3004104,id_30-Android 7.0
t-3004584-id_30-iOS 11.1.1,t-3004584,id_30-iOS 11.1.1
t-3007657-id_30-Windows 8.1,t-3007657,id_30-Windows 8.1
t-3007794-id_30-Android 5.0,t-3007794,id_30-Android 5.0
t-3008256-id_30-iOS 11.1.2,t-3008256,id_30-iOS 11.1.2
t-3008381-id_30-Android,t-3008381,id_30-Android
t-3009117-id_30-Windows 7,t-3009117,id_30-Windows 7
t-3009477-id_30-Windows 10,t-3009477,id_30-Windows 10
t-3009963-id_30-Android 7.0,t-3009963,id_30-Android 7.0
t-3011054-id_30-Windows 10,t-3011054,id_30-Windows 10
t-3011408-id_30-Windows 10,t-3011408,id_30-Windows 10
t-3012703-id_30-Windows 10,t-3012703,id_30-Windows 10
t-3013228-id_30-iOS 11.1.2,t-3013228,id_30-iOS 11.1.2
t-3013536-id_30-Windows 7,t-3013536,id_30-Windows 7
t-3014848-id_30-iOS 10.3.3,t-3014848,id_30-iOS 10.3.3
t-3016602-id_30-Windows 10,t-3016602,id_30-Windows 10
t-3018498-id_30-Mac OS X 10_12_6,t-3018498,id_30-Mac OS X 10_12_6
t-3020033-id_30-iOS 11.1.2,t-3020033,id_30-iOS 11.1.2
t-3021629-id_30-Windows 10,t-3021629,id_30-Windows 10
t-3021780-id_30-Android 6.0.1,t-3021780,id_30-Android 6.0.1
t-3022469-id_30-iOS 11.1.2,t-3022469,id_30-iOS 11.1.2
t-3022827-id_30-iOS 11.1.2,t-3022827,id_30-iOS 11.1.2
t-3022877-id_30-Mac OS X 10_11_6,t-3022877,id_30-Mac OS X 10_11_6
t-3024018-id_30-Mac OS X 10_12,t-3024018,id_30-Mac OS X 10_12
t-3024454-id_30-iOS 11.1.2,t-3024454,id_30-iOS 11.1.2
t-3024729-id_30-Windows 10,t-3024729,id_30-Windows 10
t-3024748-id_30-Android,t-3024748,id_30-Android
t-3025619-id_30-Android 7.1.1,t-3025619,id_30-Android 7.1.1
t-3025646-id_30-iOS 10.3.3,t-3025646,id_30-iOS 10.3.3
t-3027236-id_30-Windows 7,t-3027236,id_30-Windows 7
t-3028316-id_30-Windows 7,t-3028316,id_30-Windows 7
t-3028570-id_30-Windows 10,t-3028570,id_30-Windows 10
t-3028885-id_30-Windows 10,t-3028885,id_30-Windows 10
t-3028976-id_30-Windows 7,t-3028976,id_30-Windows 7
t-3030145-id_30-Windows 10,t-3030145,id_30-Windows 10
t-3030859-id_30-iOS 10.3.3,t-3030859,id_30-iOS 10.3.3
t-3031491-id_30-Windows 10,t-3031491,id_30-Windows 10
t-3031561-id_30-Windows 7,t-3031561,id_30-Windows 7
t-3031744-id_30-Windows 7,t-3031744,id_30-Windows 7
t-3031977-id_30-iOS 10.3.1,t-3031977,id_30-iOS 10.3.1
t-3032009-id_30-Windows 10,t-3032009,id_30-Windows 10
t-3032387-id_30-Windows 10,t-3032387,id_30-Windows 10
t-3032483-id_30-iOS 11.1.2,t-3032483,id_30-iOS 11.1.2
t-3032760-id_30-Windows 10,t-3032760,id_30-Windows 10
t-3033200-id_30-Windows 7,t-3033200,id_30-Windows 7
t-3033726-id_30-Windows 7,t-3033726,id_30-Windows 7
t-3033760-id_30-Windows 10,t-3033760,id_30-Windows 10
t-3035182-id_30-iOS 11.1.2,t-3035182,id_30-iOS 11.1.2
t-3035804-id_30-Windows 7,t-3035804,id_30-Windows 7
t-2987790-id_30-Mac OS X 10.9,t-2987790,id_30-Mac OS X 10.9
t-2989917-id_30-Windows 10,t-2989917,id_30-Windows 10
t-2991650-id_30-Android 7.0,t-2991650,id_30-Android 7.0
t-2997166-id_30-Mac OS X 10_12_1,t-2997166,id_30-Mac OS X 10_12_1
t-2997955-id_30-Mac OS X 10_10_5,t-2997955,id_30-Mac OS X 10_10_5
t-2998032-id_30-iOS 11.1.2,t-2998032,id_30-iOS 11.1.2
t-2998400-id_30-Android 7.0,t-2998400,id_30-Android 7.0
t-2998708-id_30-Windows 7,t-2998708,id_30-Windows 7
t-3000063-id_30-Windows 10,t-3000063,id_30-Windows 10
t-3001268-id_30-Windows 7,t-3001268,id_30-Windows 7
t-3005456-id_30-Windows 10,t-3005456,id_30-Windows 10
t-3005854-id_30-Windows 10,t-3005854,id_30-Windows 10
t-3006021-id_30-Windows 10,t-3006021,id_30-Windows 10
t-3006637-id_30-Windows 10,t-3006637,id_30-Windows 10
t-3008247-id_30-Windows 7,t-3008247,id_30-Windows 7
t-3008634-id_30-Windows 7,t-3008634,id_30-Windows 7
t-3010987-id_30-iOS 11.1.2,t-3010987,id_30-iOS 11.1.2
t-3011676-id_30-Windows 10,t-3011676,id_30-Windows 10
t-3014486-id_30-iOS 11.1.2,t-3014486,id_30-iOS 11.1.2
t-3014555-id_30-Windows 10,t-3014555,id_30-Windows 10
t-3015005-id_30-Windows 7,t-3015005,id_30-Windows 7
t-3015258-id_30-iOS 11.1.2,t-3015258,id_30-iOS 11.1.2
t-3015424-id_30-Windows 10,t-3015424,id_30-Windows 10
t-3015519-id_30-iOS 10.3.2,t-3015519,id_30-iOS 10.3.2
t-3016266-id_30-Mac OS X 10_12_6,t-3016266,id_30-Mac OS X 10_12_6
t-3016413-id_30-Windows 7,t-3016413,id_30-Windows 7
t-3016452-id_30-iOS 10.3.3,t-3016452,id_30-iOS 10.3.3
t-3017158-id_30-Android 7.0,t-3017158,id_30-Android 7.0
t-3019233-id_30-Windows 10,t-3019233,id_30-Windows 10
t-3019464-id_30-iOS 11.1.1,t-3019464,id_30-iOS 11.1.1
t-3020239-id_30-Windows 10,t-3020239,id_30-Windows 10
t-3020283-id_30-Windows 10,t-3020283,id_30-Windows 10
t-3020690-id_30-Windows 10,t-3020690,id_30-Windows 10
t-3020994-id_30-Windows 10,t-3020994,id_30-Windows 10
t-3021339-id_30-Linux,t-3021339,id_30-Linux
t-3023588-id_30-Windows 10,t-3023588,id_30-Windows 10
t-3027689-id_30-Windows 10,t-3027689,id_30-Windows 10
t-3028021-id_30-Mac OS X 10_12_6,t-3028021,id_30-Mac OS X 10_12_6
t-3029062-id_30-Android 7.0,t-3029062,id_30-Android 7.0
t-3029163-id_30-iOS 11.1.2,t-3029163,id_30-iOS 11.1.2
t-3029722-id_30-Mac OS X 10_11_6,t-3029722,id_30-Mac OS X 10_11_6
t-3030158-id_30-iOS 11.0.3,t-3030158,id_30-iOS 11.0.3
t-3030303-id_30-Mac OS X 10_12_6,t-3030303,id_30-Mac OS X 10_12_6
