:id,:from,:to
t-2987788-card6-credit,t-2987788,card6-credit
t-2987973-card6-debit,t-2987973,card6-debit
t-2988005-card6-debit,t-2988005,card6-debit
t-2988183-card6-debit,t-2988183,card6-debit
t-2988252-card6-debit,t-2988252,card6-debit
t-2988314-card6-debit,t-2988314,card6-debit
t-2988332-card6-debit,t-2988332,card6-debit
t-2988390-card6-debit,t-2988390,card6-debit
t-2988470-card6-debit,t-2988470,card6-debit
t-2988636-card6-debit,t-2988636,card6-debit
t-2988747-card6-debit,t-2988747,card6-debit
t-2989141-card6-credit,t-2989141,card6-credit
t-2989272-card6-credit,t-2989272,card6-credit
t-2989286-card6-debit,t-2989286,card6-debit
t-2989532-card6-debit,t-2989532,card6-debit
t-2989624-card6-credit,t-2989624,card6-credit
t-2989744-card6-credit,t-2989744,card6-credit
t-2990073-card6-debit,t-2990073,card6-debit
t-2990252-card6-debit,t-2990252,card6-debit
t-2990261-card6-debit,t-2990261,card6-debit
t-2990453-card6-debit,t-2990453,card6-debit
t-2990511-card6-debit,t-2990511,card6-debit
t-2990834-card6-credit,t-2990834,card6-credit
t-2991119-card6-debit,t-2991119,card6-debit
t-2991367-card6-debit,t-2991367,card6-debit
t-2991635-card6-debit,t-2991635,card6-debit
t-2991714-card6-debit,t-2991714,card6-debit
t-2991715-card6-debit,t-2991715,card6-debit
t-2991784-card6-debit,t-2991784,card6-debit
t-2991856-card6-debit,t-2991856,card6-debit
t-2991955-card6-credit,t-2991955,card6-credit
t-2992073-card6-debit,t-2992073,card6-debit
t-2992207-card6-credit,t-2992207,card6-credit
t-2992281-card6-debit,t-2992281,card6-debit
t-2992450-card6-debit,t-2992450,card6-debit
t-2992585-card6-debit,t-2992585,card6-debit
t-2993338-card6-debit,t-2993338,card6-debit
t-2993750-card6-debit,t-2993750,card6-debit
t-2993925-card6-debit,t-2993925,card6-debit
t-2994048-card6-debit,t-2994048,card6-debit
t-2994083-card6-debit,t-2994083,card6-debit
t-2994787-card6-debit,t-2994787,card6-debit
t-2994934-card6-credit,t-2994934,card6-credit
t-2995267-card6-credit,t-2995267,card6-credit
t-2995343-card6-debit,t-2995343,card6-debit
t-2995759-card6-debit,t-2995759,card6-debit
t-2996278-card6-debit,t-2996278,card6-debit
t-2996309-card6-debit,t-2996309,card6-debit
t-2996611-card6-debit,t-2996611,card6-debit
t-2996657-card6-credit,t-2996657,card6-credit
t-2997361-card6-debit,t-2997361,card6-debit
t-2997488-card6-debit,t-2997488,card6-debit
t-2997984-card6-debit,t-2997984,card6-debit
t-2998036-card6-credit,t-2998036,card6-credit
t-2998164-card6-debit,t-2998164,card6-debit
t-2998232-card6-credit,t-2998232,card6-credit
t-2998326-card6-credit,t-2998326,card6-credit
t-2999110-card6-debit,t-2999110,card6-debit
t-2999487-card6-debit,t-2999487,card6-debit
t-2999754-card6-credit,t-2999754,card6-credit
t-3000124-card6-credit,t-3000124,card6-credit
t-3000283-card6-debit,t-3000283,card6-debit
t-3000459-card6-credit,t-3000459,card6-credit
t-3000468-card6-debit,t-3000468,card6-debit
t-3000990-card6-debit,t-3000990,card6-debit
t-3001056-card6-debit,t-3001056,card6-debit
t-3001279-card6-credit,t-3001279,card6-credit
t-3001428-card6-credit,t-3001428,card6-credit
t-3001488-card6-debit,t-3001488,card6-debit
t-3001567-card6-debit,t-3001567,card6-debit
t-3001669-card6-debit,t-3001669,card6-debit
t-3001762-card6-debit,t-3001762,card6-debit
t-3002114-card6-credit,t-3002114,card6-credit
t-3002203-card6-debit,t-3002203,card6-debit
t-3002244-card6-debit,t-3002244,card6-debit
t-3002356-card6-debit,t-3002356,card6-debit
t-3002383-card6-debit,t-3002383,card6-debit
t-3003029-card6-debit,t-3003029,card6-debit
t-3003201-card6-debit,t-3003201,card6-debit
t-3003627-card6-debit,t-3003627,card6-debit
t-3003712-card6-debit,t-3003712,card6-debit
t-3003736-card6-debit,t-3003736,card6-debit
t-3004091-card6-credit,t-3004091,card6-credit
t-3004180-card6-debit,t-3004180,card6-debit
t-3004212-card6-debit,t-3004212,card6-debit
t-3004426-card6-credit,t-3004426,card6-credit
t-3004500-card6-debit,t-3004500,card6-debit
t-3004652-card6-credit,t-3004652,card6-credit
t-3004752-card6-debit,t-3004752,card6-debit
t-3005356-card6-debit,t-3005356,card6-debit
t-3005421-card6-credit,t-3005421,card6-credit
t-3005441-card6-debit,t-3005441,card6-debit
t-3006179-card6-debit,t-3006179,card6-debit
t-3006180-card6-debit,t-3006180,card6-debit
t-3006341-card6-debit,t-3006341,card6-debit
t-3006563-card6-debit,t-3006563,card6-debit
t-3007005-card6-debit,t-3007005,card6-debit
t-3007024-card6-credit,t-3007024,card6-credit
t-3007275-card6-credit,t-3007275,card6-credit
t-3007281-card6-debit,t-3007281,card6-debit
t-3008086-card6-credit,t-3008086,card6-credit
t-3008181-card6-debit,t-3008181,card6-debit
t-3008445-card6-debit,t-3008445,card6-debit
t-3008876-card6-debit,t-3008876,card6-debit
t-3008910-card6-credit,t-3008910,card6-credit
t-3009150-card6-debit,t-3009150,card6-debit
t-3009266-card6-credit,t-3009266,card6-credit
t-3009391-card6-debit,t-3009391,card6-debit
t-3009537-card6-credit,t-3009537,card6-credit
t-3009588-card6-debit,t-3009588,card6-debit
t-3010019-card6-debit,t-3010019,card6-debit
t-3010174-card6-debit,t-3010174,card6-debit
t-3010177-card6-debit,t-3010177,card6-debit
t-3010186-card6-credit,t-3010186,card6-credit
t-3010441-card6-debit,t-3010441,card6-debit
t-3010477-card6-debit,t-3010477,card6-debit
t-3010674-card6-debit,t-3010674,card6-debit
t-3010721-card6-debit,t-3010721,card6-debit
t-3010873-card6-debit,t-3010873,card6-debit
t-3011126-card6-debit,t-3011126,card6-debit
t-3011198-card6-credit,t-3011198,card6-credit
t-3011251-card6-credit,t-3011251,card6-credit
t-3011265-card6-debit,t-3011265,card6-debit
t-3011281-card6-credit,t-3011281,card6-credit
t-3011598-card6-debit,t-3011598,card6-debit
t-3011611-card6-debit,t-3011611,card6-debit
t-3011762-card6-debit,t-3011762,card6-debit
t-3011892-card6-debit,t-3011892,card6-debit
t-3012171-card6-credit,t-3012171,card6-credit
t-3012310-card6-credit,t-3012310,card6-credit
t-3012331-card6-debit,t-3012331,card6-debit
t-3012582-card6-debit,t-3012582,card6-debit
t-3012592-card6-debit,t-3012592,card6-debit
t-3012603-card6-debit,t-3012603,card6-debit
t-3012671-card6-debit,t-3012671,card6-debit
t-3013347-card6-credit,t-3013347,card6-credit
t-3013360-card6-debit,t-3013360,card6-debit
t-3013375-card6-debit,t-3013375,card6-debit
t-3013780-card6-credit,t-3013780,card6-credit
t-3014005-card6-credit,t-3014005,card6-credit
t-3014028-card6-debit,t-3014028,card6-debit
t-3014539-card6-debit,t-3014539,card6-debit
