:id,:from,:to
t-2987607-id_31-chrome 62.0,t-2987607,id_31-chrome 62.0
t-2987788-id_31-mobile safari 10.0,t-2987788,id_31-mobile safari 10.0
t-2987834-id_31-chrome 62.0,t-2987834,id_31-chrome 62.0
t-2989804-id_31-chrome 62.0,t-2989804,id_31-chrome 62.0
t-2991431-id_31-safari generic,t-2991431,id_31-safari generic
t-2992159-id_31-chrome 62.0 for android,t-2992159,id_31-chrome 62.0 for android
t-2993121-id_31-chrome 62.0 for android,t-2993121,id_31-chrome 62.0 for android
t-2994375-id_31-safari generic,t-2994375,id_31-safari generic
t-2994681-id_31-firefox 56.0,t-2994681,id_31-firefox 56.0
t-2995082-id_31-firefox 57.0,t-2995082,id_31-firefox 57.0
t-2995241-id_31-mobile safari 11.0,t-2995241,id_31-mobile safari 11.0
t-2995877-id_31-firefox 57.0,t-2995877,id_31-firefox 57.0
t-2996314-id_31-chrome 62.0,t-2996314,id_31-chrome 62.0
t-2997030-id_31-chrome 62.0,t-2997030,id_31-chrome 62.0
t-2997498-id_31-chrome 62.0 for android,t-2997498,id_31-chrome 62.0 for android
t-2998820-id_31-chrome 62.0,t-2998820,id_31-chrome 62.0
t-2999544-id_31-chrome 62.0,t-2999544,id_31-chrome 62.0
t-3000187-id_31-chrome 62.0,t-3000187,id_31-chrome 62.0
t-3000806-id_31-chrome 60.0,t-3000806,id_31-chrome 60.0
t-3000920-id_31-chrome 61.0,t-3000920,id_31-chrome 61.0
t-3001845-id_31-chrome 62.0,t-3001845,id_31-chrome 62.0
t-3002029-id_31-firefox 57.0,t-3002029,id_31-firefox 57.0
t-3002365-id_31-mobile safari generic,t-3002365,id_31-mobile safari generic
t-3002411-id_31-safari generic,t-3002411,id_31-safari generic
t-3002625-id_31-chrome 62.0,t-3002625,id_31-chrome 62.0
t-3003753-id_31-chrome 62.0,t-3003753,id_31-chrome 62.0
t-3004100-id_31-safari generic,t-3004100,id_31-safari generic
t-3004121-id_31-ie 11.0 for desktop,t-3004121,id_31-ie 11.0 for desktop
t-3004416-id_31-safari generic,t-3004416,id_31-safari generic
t-3004465-id_31-firefox 48.0,t-3004465,id_31-firefox 48.0
t-3004692-id_31-chrome 62.0 for android,t-3004692,id_31-chrome 62.0 for android
t-3005623-id_31-chrome 62.0,t-3005623,id_31-chrome 62.0
t-3005845-id_31-mobile safari 9.0,t-3005845,id_31-mobile safari 9.0
t-3006071-id_31-chrome 62.0,t-3006071,id_31-chrome 62.0
t-3006087-id_31-mobile safari 11.0,t-3006087,id_31-mobile safari 11.0
t-3006491-id_31-chrome 62.0,t-3006491,id_31-chrome 62.0
t-3007397-id_31-chrome 62.0,t-3007397,id_31-chrome 62.0
t-3007410-id_31-chrome 62.0,t-3007410,id_31-chrome 62.0
t-3007728-id_31-chrome 62.0,t-3007728,id_31-chrome 62.0
t-3007917-id_31-chrome 62.0 for android,t-3007917,id_31-chrome 62.0 for android
t-3007992-id_31-chrome 62.0,t-3007992,id_31-chrome 62.0
t-3008055-id_31-chrome 62.0 for android,t-3008055,id_31-chrome 62.0 for android
t-3008436-id_31-mobile safari 11.0,t-3008436,id_31-mobile safari 11.0
t-3008491-id_31-chrome 62.0,t-3008491,id_31-chrome 62.0
t-3008657-id_31-chrome 62.0,t-3008657,id_31-chrome 62.0
t-3009389-id_31-mobile safari 10.0,t-3009389,id_31-mobile safari 10.0
t-3009475-id_31-safari generic,t-3009475,id_31-safari generic
t-3010798-id_31-chrome 62.0,t-3010798,id_31-chrome 62.0
t-3011004-id_31-mobile safari 11.0,t-3011004,id_31-mobile safari 11.0
t-3011444-id_31-ie 11.0 for desktop,t-3011444,id_31-ie 11.0 for desktop
t-3012383-id_31-chrome 62.0,t-3012383,id_31-chrome 62.0
t-3012525-id_31-chrome 62.0,t-3012525,id_31-chrome 62.0
t-3012894-id_31-chrome 61.0,t-3012894,id_31-chrome 61.0
t-3012914-id_31-safari generic,t-3012914,id_31-safari generic
t-3013060-id_31-samsung browser 6.2,t-3013060,id_31-samsung browser 6.2
t-3015491-id_31-mobile safari 9.0,t-3015491,id_31-mobile safari 9.0
t-3015934-id_31-chrome 62.0,t-3015934,id_31-chrome 62.0
t-3016480-id_31-chrome 62.0,t-3016480,id_31-chrome 62.0
t-3016762-id_31-chrome 62.0,t-3016762,id_31-chrome 62.0
t-3017357-id_31-chrome 51.0 for android,t-3017357,id_31-chrome 51.0 for android
t-3017704-id_31-chrome 62.0,t-3017704,id_31-chrome 62.0
t-3019877-id_31-mobile safari generic,t-3019877,id_31-mobile safari generic
t-3020873-id_31-mobile safari 11.0,t-3020873,id_31-mobile safari 11.0
t-3022096-id_31-chrome 62.0,t-3022096,id_31-chrome 62.0
t-3022181-id_31-mobile safari generic,t-3022181,id_31-mobile safari generic
t-3022833-id_31-firefox 52.0,t-3022833,id_31-firefox 52.0
t-3022991-id_31-chrome 62.0,t-3022991,id_31-chrome 62.0
t-3023192-id_31-Samsung/SM-G531H,t-3023192,id_31-Samsung/SM-G531H
t-3023528-id_31-chrome 62.0 for android,t-3023528,id_31-chrome 62.0 for android
t-3023810-id_31-chrome 63.0,t-3023810,id_31-chrome 63.0
t-3024716-id_31-chrome 62.0,t-3024716,id_31-chrome 62.0
t-3024956-id_31-ie 11.0 for desktop,t-3024956,id_31-ie 11.0 for desktop
t-3025081-id_31-mobile safari 10.0,t-3025081,id_31-mobile safari 10.0
t-3025125-id_31-chrome 62.0,t-3025125,id_31-chrome 62.0
t-3025623-id_31-chrome 62.0,t-3025623,id_31-chrome 62.0
t-3026074-id_31-mobile safari 10.0,t-3026074,id_31-mobile safari 10.0
t-3026131-id_31-chrome 62.0,t-3026131,id_31-chrome 62.0
t-3026531-id_31-chrome 62.0 for android,t-3026531,id_31-chrome 62.0 for android
t-3026731-id_31-mobile safari 11.0,t-3026731,id_31-mobile safari 11.0
t-3026803-id_31-edge 15.0,t-3026803,id_31-edge 15.0
t-3027666-id_31-chrome 62.0,t-3027666,id_31-chrome 62.0
t-3027753-id_31-chrome 63.0,t-3027753,id_31-chrome 63.0
t-3028204-id_31-firefox 57.0,t-3028204,id_31-firefox 57.0
t-3028837-id_31-chrome 62.0,t-3028837,id_31-chrome 62.0
t-3028977-id_31-ie 11.0 for desktop,t-3028977,id_31-ie 11.0 for desktop
t-3029152-id_31-ie 11.0 for desktop,t-3029152,id_31-ie 11.0 for desktop
t-3030791-id_31-chrome 62.0,t-3030791,id_31-chrome 62.0
t-3031088-id_31-chrome 62.0,t-3031088,id_31-chrome 62.0
t-3031278-id_31-mobile safari 11.0,t-3031278,id_31-mobile safari 11.0
t-3033276-id_31-ie 11.0 for desktop,t-3033276,id_31-ie 11.0 for desktop
t-3033450-id_31-chrome 63.0,t-3033450,id_31-chrome 63.0
t-3033529-id_31-chrome 63.0,t-3033529,id_31-chrome 63.0
t-3034796-id_31-mobile safari 10.0,t-3034796,id_31-mobile safari 10.0
t-3035243-id_31-chrome 63.0,t-3035243,id_31-chrome 63.0
t-2987004-id_31-samsung browser 6.2,t-2987004,id_31-samsung browser 6.2
t-2987625-id_31-other,t-2987625,id_31-other
t-2988475-id_31-chrome 62.0,t-2988475,id_31-chrome 62.0
t-2988940-id_31-chrome 62.0,t-2988940,id_31-chrome 62.0
t-2990613-id_31-ie 11.0 for desktop,t-2990613,id_31-ie 11.0 for desktop
t-2991040-id_31-chrome 62.0,t-2991040,id_31-chrome 62.0
