:id,:from,:to
t-2987100-id_31-chrome 62.0 for android,t-2987100,id_31-chrome 62.0 for android
t-2988033-id_31-chrome 62.0,t-2988033,id_31-chrome 62.0
t-2993988-id_31-chrome 62.0,t-2993988,id_31-chrome 62.0
t-2994820-id_31-ie 11.0 for desktop,t-2994820,id_31-ie 11.0 for desktop
t-2995556-id_31-mobile safari 11.0,t-2995556,id_31-mobile safari 11.0
t-2995861-id_31-chrome 61.0,t-2995861,id_31-chrome 61.0
t-2997271-id_31-chrome 62.0 for android,t-2997271,id_31-chrome 62.0 for android
t-2998791-id_31-firefox 57.0,t-2998791,id_31-firefox 57.0
t-2999467-id_31-ie 11.0 for desktop,t-2999467,id_31-ie 11.0 for desktop
t-3000001-id_31-chrome 62.0,t-3000001,id_31-chrome 62.0
t-3000432-id_31-chrome 62.0 for android,t-3000432,id_31-chrome 62.0 for android
t-3000714-id_31-firefox 57.0,t-3000714,id_31-firefox 57.0
t-3003664-id_31-mobile safari 11.0,t-3003664,id_31-mobile safari 11.0
t-3003784-id_31-firefox 57.0,t-3003784,id_31-firefox 57.0
t-3004001-id_31-mobile safari 11.0,t-3004001,id_31-mobile safari 11.0
t-3004077-id_31-chrome 62.0,t-3004077,id_31-chrome 62.0
t-3004231-id_31-firefox 57.0,t-3004231,id_31-firefox 57.0
t-3004352-id_31-chrome 62.0,t-3004352,id_31-chrome 62.0
t-3007892-id_31-chrome 62.0,t-3007892,id_31-chrome 62.0
t-3008227-id_31-firefox 57.0,t-3008227,id_31-firefox 57.0
t-3008405-id_31-mobile safari 11.0,t-3008405,id_31-mobile safari 11.0
t-3008762-id_31-chrome 62.0,t-3008762,id_31-chrome 62.0
t-3009581-id_31-chrome 62.0,t-3009581,id_31-chrome 62.0
t-3010609-id_31-chrome 62.0,t-3010609,id_31-chrome 62.0
t-3010655-id_31-chrome 62.0,t-3010655,id_31-chrome 62.0
t-3010800-id_31-chrome 62.0,t-3010800,id_31-chrome 62.0
t-3011123-id_31-ie 11.0 for desktop,t-3011123,id_31-ie 11.0 for desktop
t-3012489-id_31-ie 11.0 for desktop,t-3012489,id_31-ie 11.0 for desktop
t-3013371-id_31-firefox 57.0,t-3013371,id_31-firefox 57.0
t-3016094-id_31-ie 11.0 for desktop,t-3016094,id_31-ie 11.0 for desktop
t-3016857-id_31-edge 15.0,t-3016857,id_31-edge 15.0
t-3017132-id_31-chrome 62.0,t-3017132,id_31-chrome 62.0
t-3017395-id_31-edge 14.0,t-3017395,id_31-edge 14.0
t-3018224-id_31-ie 11.0 for desktop,t-3018224,id_31-ie 11.0 for desktop
t-3018793-id_31-chrome 62.0,t-3018793,id_31-chrome 62.0
t-3019380-id_31-chrome 62.0,t-3019380,id_31-chrome 62.0
t-3019481-id_31-waterfox,t-3019481,id_31-waterfox
t-3019895-id_31-ie 11.0 for desktop,t-3019895,id_31-ie 11.0 for desktop
t-3020206-id_31-chrome 62.0,t-3020206,id_31-chrome 62.0
t-3020770-id_31-chrome 62.0,t-3020770,id_31-chrome 62.0
t-3022525-id_31-chrome 62.0,t-3022525,id_31-chrome 62.0
t-3023382-id_31-firefox 48.0,t-3023382,id_31-firefox 48.0
t-3023956-id_31-chrome 63.0,t-3023956,id_31-chrome 63.0
t-3024491-id_31-mobile safari 10.0,t-3024491,id_31-mobile safari 10.0
t-3025113-id_31-chrome 62.0,t-3025113,id_31-chrome 62.0
t-3025723-id_31-chrome 62.0 for android,t-3025723,id_31-chrome 62.0 for android
t-3025913-id_31-mobile safari generic,t-3025913,id_31-mobile safari generic
t-3026189-id_31-chrome 62.0,t-3026189,id_31-chrome 62.0
t-3026479-id_31-safari generic,t-3026479,id_31-safari generic
t-3026550-id_31-mobile safari 11.0,t-3026550,id_31-mobile safari 11.0
t-3026602-id_31-chrome generic,t-3026602,id_31-chrome generic
t-3026705-id_31-mobile safari 11.0,t-3026705,id_31-mobile safari 11.0
t-3026843-id_31-chrome 63.0,t-3026843,id_31-chrome 63.0
t-3027010-id_31-safari generic,t-3027010,id_31-safari generic
t-3027041-id_31-chrome 59.0 for android,t-3027041,id_31-chrome 59.0 for android
