:id,:from,:to
t-2987361-DeviceInfo-MacOS,t-2987361,DeviceInfo-MacOS
t-2987733-DeviceInfo-Windows,t-2987733,DeviceInfo-Windows
t-2987825-DeviceInfo-Ilium L910 Build/MRA58K,t-2987825,DeviceInfo-Ilium L910 Build/MRA58K
t-2987837-DeviceInfo-SM-J700M Build/MMB29K,t-2987837,DeviceInfo-SM-J700M Build/MMB29K
t-2988967-DeviceInfo-iOS Device,t-2988967,DeviceInfo-iOS Device
t-2989603-DeviceInfo-MacOS,t-2989603,DeviceInfo-MacOS
t-2989703-DeviceInfo-MacOS,t-2989703,DeviceInfo-MacOS
t-2990028-DeviceInfo-LG-X180g Build/LMY47I,t-2990028,DeviceInfo-LG-X180g Build/LMY47I
t-2990371-DeviceInfo-Moto E (4) Plus Build/NMA26.42-69,t-2990371,DeviceInfo-Moto E (4) Plus Build/NMA26.42-69
t-2990375-DeviceInfo-Trident/7.0,t-2990375,DeviceInfo-Trident/7.0
t-2992414-DeviceInfo-rv:11.0,t-2992414,DeviceInfo-rv:11.0
t-2992937-DeviceInfo-Windows,t-2992937,DeviceInfo-Windows
t-2993027-DeviceInfo-MacOS,t-2993027,DeviceInfo-MacOS
t-2993362-DeviceInfo-iOS Device,t-2993362,DeviceInfo-iOS Device
t-2993450-DeviceInfo-iOS Device,t-2993450,DeviceInfo-iOS Device
t-2993851-DeviceInfo-iOS Device,t-2993851,DeviceInfo-iOS Device
t-2994728-DeviceInfo-iOS Device,t-2994728,DeviceInfo-iOS Device
t-2995141-DeviceInfo-Windows,t-2995141,DeviceInfo-Windows
t-2996437-DeviceInfo-Windows,t-2996437,DeviceInfo-Windows
t-2996864-DeviceInfo-iOS Device,t-2996864,DeviceInfo-iOS Device
t-3000160-DeviceInfo-Windows,t-3000160,DeviceInfo-Windows
t-3000305-DeviceInfo-Windows,t-3000305,DeviceInfo-Windows
t-3002152-DeviceInfo-Windows,t-3002152,DeviceInfo-Windows
t-3002954-DeviceInfo-SAMSUNG SM-G955U Build/NRD90M,t-3002954,DeviceInfo-SAMSUNG SM-G955U Build/NRD90M
t-3003214-DeviceInfo-Windows,t-3003214,DeviceInfo-Windows
t-3003255-DeviceInfo-MacOS,t-3003255,DeviceInfo-MacOS
t-3004343-DeviceInfo-Windows,t-3004343,DeviceInfo-Windows
t-3004601-DeviceInfo-Trident/7.0,t-3004601,DeviceInfo-Trident/7.0
t-3005454-DeviceInfo-Windows,t-3005454,DeviceInfo-Windows
t-3005626-DeviceInfo-M4 SS4453 Build/MMB29M,t-3005626,DeviceInfo-M4 SS4453 Build/MMB29M
t-3005650-DeviceInfo-Windows,t-3005650,DeviceInfo-Windows
